time	speed	target_speed	cte	angle	steer_value
81663	19.901	20.000	1.157	-0.421	-0.023
81700	20.204	20.000	1.145	-0.254	-0.068
81740	20.209	20.000	1.122	-0.146	-0.019
81778	20.209	20.000	1.098	-1.257	-0.014
81813	20.207	20.000	1.074	-0.039	-0.010
81847	20.205	20.000	1.050	0.091	-0.009
81883	19.902	20.000	1.038	0.182	-0.056
81923	19.901	20.000	1.014	0.222	-0.007
81960	19.906	20.000	0.990	-0.968	-0.001
81994	19.911	20.000	0.965	0.271	0.001
82028	19.915	20.000	0.942	0.402	0.001
82062	19.919	20.000	0.918	0.453	0.001
82097	20.222	20.000	0.907	0.462	-0.044
82131	20.226	20.000	0.884	0.471	0.002
82167	20.224	20.000	0.861	-0.670	0.006
82201	19.921	20.000	0.850	0.496	-0.039
82240	19.919	20.000	0.827	0.594	0.007
82277	19.924	20.000	0.804	-0.547	0.011
82311	19.928	20.000	0.782	0.619	0.012
82345	19.932	20.000	0.760	0.706	0.011
82379	20.233	20.000	0.749	0.732	-0.032
82414	20.237	20.000	0.728	0.706	0.010
82450	20.236	20.000	0.707	-0.357	0.013
82487	20.233	20.000	0.687	0.695	0.014
82526	19.931	20.000	0.677	0.768	-0.028
82561	20.229	20.000	0.652	0.790	0.034
82595	19.926	20.000	0.664	-0.255	-0.114
82629	19.924	20.000	0.699	1.276	-0.212
82663	19.923	20.000	0.686	-2.403	-0.015
82696	20.215	20.000	0.685	-4.862	-0.067
82730	20.217	20.000	0.695	0.072	-0.109
82764	20.216	20.000	0.713	-1.237	-0.141
82801	19.912	20.000	0.722	-2.292	-0.110
82835	19.906	20.000	0.740	-3.085	-0.147
82874	19.911	20.000	0.757	-2.319	-0.142
82910	19.912	20.000	0.771	-3.235	-0.133
82944	19.915	20.000	0.782	-3.106	-0.124
82973	20.216	20.000	0.787	-2.891	-0.098
83010	20.220	20.000	0.795	-2.670	-0.112
83044	20.220	20.000	0.802	-2.012	-0.107
83077	19.916	20.000	0.805	-2.372	-0.091
83111	19.915	20.000	0.809	-2.239	-0.097
83144	19.921	20.000	0.812	-1.846	-0.092
83178	20.223	20.000	0.812	-1.996	-0.084
83217	20.227	20.000	0.813	-1.863	-0.083
83253	20.226	20.000	0.812	-1.675	-0.078
83292	20.224	20.000	0.810	-1.646	-0.073
83327	20.223	20.000	0.807	-1.514	-0.067
83361	19.920	20.000	0.805	-1.379	-0.072
83394	19.919	20.000	0.800	-1.250	-0.061
83427	19.924	20.000	0.794	-1.375	-0.056
83460	20.225	20.000	0.791	-1.083	-0.066
83494	20.230	20.000	0.784	-0.969	-0.050
83527	20.229	20.000	0.776	-1.211	-0.046
83561	19.925	20.000	0.771	-0.813	-0.060
83595	19.924	20.000	0.762	-0.703	-0.041
83630	19.930	20.000	0.753	-1.062	-0.036
83664	19.933	20.000	0.743	-0.580	-0.033
83701	20.234	20.000	0.737	-0.476	-0.053
83742	20.238	20.000	0.726	-0.390	-0.029
83776	20.237	20.000	0.715	-0.877	-0.026
83810	20.234	20.000	0.703	-0.300	-0.023
83845	20.232	20.000	0.691	-0.221	-0.022
83878	19.930	20.000	0.685	-0.142	-0.045
83911	19.927	20.000	0.673	-0.102	-0.019
83945	19.933	20.000	0.661	-0.687	-0.016
83978	20.233	20.000	0.654	-0.037	-0.040
84011	20.237	20.000	0.642	0.034	-0.014
84044	20.236	20.000	0.629	-0.560	-0.011
84078	19.933	20.000	0.622	0.092	-0.036
84111	19.931	20.000	0.610	0.164	-0.009
84151	19.936	20.000	0.596	-0.470	-0.006
84185	19.939	20.000	0.583	0.203	-0.006
84224	20.240	20.000	0.577	0.276	-0.032
84260	20.243	20.000	0.564	0.299	-0.005
84300	20.242	20.000	0.551	-0.355	-0.003
84340	20.239	20.000	0.538	0.317	-0.002
84385	20.236	20.000	0.525	0.360	-0.002
84425	20.234	20.000	0.513	0.382	-0.002
84460	20.232	20.000	0.501	0.384	-0.002
84500	20.230	20.000	0.489	0.374	-0.002
84535	20.227	20.000	0.478	0.384	-0.002
84574	20.225	20.000	0.467	0.383	-0.002
84610	20.223	20.000	0.456	0.382	-0.002
84644	20.221	20.000	0.445	0.380	-0.002
84677	19.917	20.000	0.440	0.377	-0.024
84711	19.915	20.000	0.430	0.383	-0.003
84745	19.921	20.000	0.420	-0.154	-0.001
84785	20.222	20.000	0.415	0.371	-0.021
84827	19.928	20.000	0.400	0.407	0.018
84861	20.230	20.000	0.395	-0.091	-0.020
84900	20.231	20.000	0.386	0.886	-0.002
84935	20.230	20.000	0.377	-0.062	-0.002
84979	20.227	20.000	0.369	0.381	-0.002
85018	20.225	20.000	0.360	0.383	-0.002
85056	20.223	20.000	0.352	0.395	-0.003
85093	20.220	20.000	0.344	0.376	-0.003
85127	20.218	20.000	0.337	0.366	-0.004
85161	19.915	20.000	0.333	0.366	-0.019
85200	19.913	20.000	0.326	0.345	-0.004
85240	19.918	20.000	0.319	-0.026	-0.003
85280	19.922	20.000	0.312	0.332	-0.003
85319	19.925	20.000	0.305	0.349	-0.004
85359	19.929	20.000	0.299	0.357	-0.004
85399	19.933	20.000	0.293	0.333	-0.005
85434	19.936	20.000	0.287	0.329	-0.005
85478	19.940	20.000	0.281	0.315	-0.006
85517	19.943	20.000	0.276	0.299	-0.006
85571	20.247	20.000	0.268	0.293	0.004
85613	20.251	20.000	0.264	0.276	-0.007
85646	20.249	20.000	0.259	0.525	-0.008
85684	19.945	20.000	0.257	0.257	-0.017
85727	20.243	20.000	0.251	0.228	-0.001
85766	19.940	20.000	0.249	0.004	-0.017
85800	19.939	20.000	0.245	0.419	-0.010
85843	19.944	20.000	0.242	0.004	-0.010
85883	19.947	20.000	0.238	0.193	-0.010
85923	19.950	20.000	0.235	0.192	-0.010
85968	19.953	20.000	0.232	0.191	-0.010
86007	20.257	20.000	0.227	0.179	-0.004
86047	20.260	20.000	0.224	0.177	-0.011
86084	19.962	20.000	0.223	0.328	-0.017
86127	20.255	20.000	0.219	0.155	-0.007
86166	19.953	20.000	0.218	0.009	-0.017
86205	19.951	20.000	0.216	0.268	-0.012
86242	19.956	20.000	0.214	0.021	-0.013
86280	19.959	20.000	0.213	0.127	-0.018
86317	19.962	20.000	-0.215	0.102	1.735
86361	19.965	20.000	-0.224	-0.026	0.055
86399	19.901	20.000	-0.228	25.000	0.038
86442	19.903	20.000	0.229	1.815	-1.848
86480	19.899	20.000	0.238	1.395	-0.061
86519	19.635	20.000	0.244	-25.000	-0.048
86557	19.590	20.000	0.249	-1.079	-0.044
86597	19.592	20.000	0.253	-0.774	-0.043
86633	19.603	20.000	0.257	-0.666	-0.041
86677	19.612	20.000	0.261	-0.627	-0.040
86714	19.623	20.000	0.264	-0.596	-0.039
86756	19.633	20.000	0.266	-0.555	-0.037
86796	19.644	20.000	0.269	-0.533	-0.036
86835	19.654	20.000	0.271	-0.499	-0.035
86877	19.665	20.000	0.272	-0.475	-0.034
86925	19.675	20.000	0.274	-0.440	-0.033
86963	19.685	20.000	0.275	-0.404	-0.031
87000	19.695	20.000	0.276	-0.388	-0.031
87038	19.704	20.000	0.276	-0.350	-0.030
87080	19.714	20.000	0.276	-0.332	-0.028
87117	19.723	20.000	0.276	-0.314	-0.028
87155	19.732	20.000	0.276	-0.274	-0.027
87196	19.741	20.000	0.276	-0.265	-0.026
87234	19.749	20.000	0.275	-0.234	-0.026
87277	19.758	20.000	0.275	-0.213	-0.025
87321	19.766	20.000	0.274	-0.202	-0.024
87366	19.774	20.000	0.273	-0.180	-0.023
87409	20.090	20.000	0.271	-0.158	-0.020
87449	20.098	20.000	0.270	-0.145	-0.022
87493	20.100	20.000	0.268	-0.071	-0.021
87531	20.100	20.000	0.267	-0.108	-0.021
87569	20.101	20.000	0.265	-0.094	-0.020
87610	20.102	20.000	0.264	-0.091	-0.020
87657	20.104	20.000	0.262	-0.067	-0.020
87694	20.104	20.000	0.260	-0.063	-0.019
87736	20.105	20.000	0.259	-0.059	-0.019
87783	20.106	20.000	0.257	-0.045	-0.018
87826	20.107	20.000	0.255	-0.030	-0.018
87867	19.802	20.000	0.252	-0.026	-0.014
87905	20.109	20.000	0.251	-0.021	-0.021
87946	20.114	20.000	0.249	0.076	-0.018
87989	19.810	20.000	0.247	-0.092	-0.013
88030	19.811	20.000	0.245	-0.007	-0.017
88073	19.819	20.000	0.243	0.100	-0.017
88116	19.826	20.000	0.241	0.014	-0.017
88160	19.832	20.000	0.239	0.019	-0.017
88202	19.838	20.000	0.237	0.014	-0.017
88241	19.844	20.000	0.236	0.018	-0.016
88284	19.850	20.000	0.234	0.023	-0.016
88323	19.856	20.000	0.232	0.027	-0.016
88362	19.862	20.000	0.231	0.032	-0.016
88404	19.868	20.000	0.229	0.026	-0.016
88441	19.873	20.000	0.227	0.030	-0.016
88485	19.878	20.000	0.225	0.045	-0.016
88527	19.884	20.000	0.224	0.039	-0.016
88574	20.193	20.000	0.221	0.033	-0.013
88617	20.198	20.000	0.220	0.037	-0.016
88660	20.197	20.000	0.218	0.123	-0.016
88697	20.196	20.000	0.217	0.047	-0.016
88734	20.195	20.000	0.215	0.041	-0.016
88775	20.194	20.000	0.214	0.034	-0.016
88818	20.192	20.000	0.213	0.038	-0.016
88857	20.191	20.000	0.211	0.041	-0.016
88895	20.190	20.000	0.210	0.045	-0.016
88934	20.189	20.000	0.209	0.038	-0.016
88975	20.188	20.000	0.208	0.041	-0.016
89013	20.187	20.000	0.206	0.034	-0.016
89051	20.186	20.000	0.205	0.047	-0.016
89093	20.185	20.000	0.204	0.040	-0.016
89129	20.184	20.000	0.203	0.043	-0.016
89166	20.183	20.000	0.201	0.036	-0.013
89209	20.182	20.000	-0.208	0.039	1.657
89246	20.181	20.000	-0.243	0.103	0.166
89284	19.856	20.000	-0.278	25.000	0.169
89326	19.794	20.000	0.152	4.594	-1.736
89368	19.768	20.000	0.110	4.652	0.156
89410	19.733	20.000	0.035	-25.000	0.298
89458	19.737	20.000	-0.015	4.341	0.202
89504	19.680	20.000	-0.059	7.890	0.178
89542	19.700	20.000	-0.096	5.495	0.159
89579	19.704	20.000	-0.129	4.883	0.147
89622	19.717	20.000	-0.159	4.416	0.136
89662	19.728	20.000	-0.186	4.100	0.127
89703	19.739	20.000	-0.211	3.845	0.119
89744	19.750	20.000	-0.233	3.613	0.110
89784	19.761	20.000	-0.252	3.404	0.103
89831	19.772	20.000	-0.269	3.198	0.095
89868	19.459	20.000	-0.291	3.007	0.115
89910	19.468	20.000	-0.302	2.809	0.077
89956	19.484	20.000	-0.312	3.323	0.068
90000	19.500	20.000	-0.319	2.373	0.062
90046	19.515	20.000	-0.325	2.146	0.057
90087	19.530	20.000	-0.330	1.995	0.051
90127	19.545	20.000	-0.333	1.850	0.046
90168	19.887	20.000	-0.336	1.721	0.043
90205	19.574	20.000	-0.336	1.589	0.034
90245	19.581	20.000	-0.335	1.515	0.032
90291	19.596	20.000	-0.338	1.296	0.045
90333	19.930	20.000	-0.393	1.235	0.259
90369	19.942	20.000	-0.466	1.572	0.338
90410	19.916	20.000	-0.533	6.909	0.323
90450	19.876	20.000	-0.593	8.881	0.296
90493	19.870	20.000	-0.645	8.520	0.272
90534	19.866	20.000	-0.690	7.848	0.251
90576	19.873	20.000	-0.730	7.238	0.233
90617	19.880	20.000	-0.765	6.702	0.217
90659	19.889	20.000	-0.795	6.251	0.201
90715	19.569	20.000	-0.833	5.849	0.234
90757	19.577	20.000	-0.853	5.465	0.166
90800	19.590	20.000	-0.869	6.289	0.148
90841	19.606	20.000	-0.881	4.579	0.136
90883	19.621	20.000	-0.891	4.148	0.132
90925	19.636	20.000	-0.902	3.838	0.133
90970	19.652	20.000	-0.910	3.724	0.126
91012	19.992	20.000	-0.918	3.751	0.123
91053	20.003	20.000	-0.920	3.583	0.099
91093	20.008	20.000	-0.919	3.502	0.088
91137	20.012	20.000	-0.916	2.906	0.079
91179	20.017	20.000	-0.910	2.634	0.070
91220	20.021	20.000	-0.903	2.406	0.062
91260	20.025	20.000	-0.895	2.182	0.055
91304	20.029	20.000	-0.884	1.985	0.047
91351	19.717	20.000	-0.866	1.803	0.015
91392	19.721	20.000	-0.853	1.617	0.031
91436	19.733	20.000	-0.839	0.812	0.027
91477	19.742	20.000	-0.824	1.208	0.022
91517	19.752	20.000	-0.808	1.113	0.017
91559	19.762	20.000	-0.791	0.985	0.012
91600	19.772	20.000	-0.774	0.865	0.012
91642	19.781	20.000	-0.823	0.733	0.278
91687	19.787	20.000	-0.849	0.743	0.189
91727	20.051	20.000	-0.982	7.385	0.628
91772	20.056	20.000	-1.068	5.160	0.453
91813	19.903	20.000	-1.145	16.141	0.421
91854	19.896	20.000	-1.211	11.757	0.383
91898	19.890	20.000	-1.267	10.959	0.353
91945	19.894	20.000	-1.316	10.023	0.327
91986	19.902	20.000	-1.358	9.254	0.303
92027	19.589	20.000	-1.409	8.606	0.345
92069	19.595	20.000	-1.435	8.011	0.250
92116	19.604	20.000	-1.455	9.058	0.225
92162	19.620	20.000	-1.472	6.685	0.214
92218	19.985	20.000	-1.488	6.064	0.214
92269	20.002	20.000	-1.493	5.796	0.169
92322	19.657	20.000	-1.492	5.777	0.144
92393	20.017	20.000	-1.482	4.659	0.109
92481	19.710	20.000	-1.387	4.046	-0.243
92535	20.058	20.000	-1.558	3.162	0.839
92582	19.987	20.000	-1.643	-5.647	0.506
92629	19.473	20.000	-1.784	21.420	0.742
92672	19.344	20.000	-1.863	13.094	0.502
92718	19.321	20.000	-1.928	18.996	0.452
92768	19.277	20.000	-1.981	12.984	0.412
92812	19.577	20.000	-2.045	11.725	0.462
92851	19.608	20.000	-2.078	10.729	0.340
92895	19.621	20.000	-2.103	11.980	0.309
92934	19.641	20.000	-2.121	8.942	0.284
92983	19.661	20.000	-2.134	8.164	0.264
93028	19.323	20.000	-2.143	7.539	0.252
93067	19.341	20.000	-2.143	7.031	0.215
93109	19.367	20.000	-2.139	6.734	0.195
93146	19.389	20.000	-2.130	5.815	0.178
93184	19.760	20.000	-2.124	5.313	0.189
93256	19.782	20.000	-2.110	4.891	0.155
93315	19.447	20.000	-2.059	5.167	0.001
93350	19.460	20.000	-2.032	4.301	0.096
93411	19.483	20.000	-2.006	0.453	0.095
93447	19.844	20.000	-2.141	2.846	0.755
93486	19.860	20.000	-2.024	2.800	-0.263
93524	19.520	20.000	-2.051	19.308	0.311
93563	19.457	20.000	-2.104	-6.143	0.425
93598	19.370	20.000	-2.177	8.224	0.506
93640	19.397	20.000	-2.241	11.058	0.483
93674	19.288	20.000	-2.294	13.098	0.441
93708	19.253	20.000	-2.336	12.500	0.402
93742	19.588	20.000	-2.354	11.462	0.306
93776	19.606	20.000	-2.384	10.497	0.358
93809	19.632	20.000	-2.408	8.092	0.336
93847	19.644	20.000	-2.425	9.376	0.313
93885	19.293	20.000	-2.432	8.836	0.269
93929	19.679	20.000	-2.442	8.260	0.286
93968	19.701	20.000	-2.443	7.156	0.246
94004	19.355	20.000	-2.441	7.592	0.238
94045	19.368	20.000	-2.434	6.583	0.216
94079	19.397	20.000	-2.423	6.379	0.197
94117	19.420	20.000	-2.407	5.832	0.178
94156	19.444	20.000	-2.388	5.353	0.161
94192	19.466	20.000	-2.365	4.894	0.145
94226	19.488	20.000	-2.339	4.466	0.129
94261	19.833	20.000	-2.324	4.058	0.175
94295	19.850	20.000	-2.294	3.663	0.108
94334	19.861	20.000	-2.260	4.817	0.091
94373	19.869	20.000	-2.224	3.141	0.077
94408	19.878	20.000	-2.186	2.717	0.066
94443	19.887	20.000	-2.146	2.356	0.055
94473	19.567	20.000	-2.125	2.081	0.131
94517	19.577	20.000	-2.083	1.811	0.041
94554	19.593	20.000	-2.039	3.710	0.025
94593	19.608	20.000	-1.993	1.455	0.015
94628	19.622	20.000	-1.953	1.053	0.036
94662	19.945	20.000	-1.938	0.818	0.133
94706	19.958	20.000	-1.917	1.339	0.109
94742	19.960	20.000	-1.905	3.750	0.143
94777	19.963	20.000	-1.900	3.169	0.171
94812	19.965	20.000	-1.892	4.019	0.157
94851	19.966	20.000	-1.881	4.707	0.141
94891	19.970	20.000	-1.865	4.357	0.124
94927	19.976	20.000	-1.847	3.958	0.111
94961	19.670	20.000	-1.836	3.549	0.143
94995	19.677	20.000	-1.814	3.203	0.092
95029	19.691	20.000	-1.789	4.007	0.078
95068	19.704	20.000	-1.761	2.731	0.067
95106	20.015	20.000	-1.747	2.378	0.117
95141	20.029	20.000	-1.717	2.099	0.052
95175	20.035	20.000	-1.685	3.353	0.040
95209	20.039	20.000	-1.651	1.738	0.030
95244	20.044	20.000	-1.616	1.428	0.022
95281	19.740	20.000	-1.599	1.183	0.090
95322	19.746	20.000	-1.563	0.996	0.013
95358	19.757	20.000	-1.525	2.683	0.001
95393	19.767	20.000	-1.486	0.753	-0.006
95427	19.777	20.000	-1.447	0.458	-0.011
95461	20.086	20.000	-1.427	0.292	0.064
95495	20.096	20.000	-1.388	0.164	-0.018
95533	20.099	20.000	-1.348	2.035	-0.027
95573	20.101	20.000	-1.307	-0.003	-0.033
95608	20.104	20.000	-1.266	-0.234	-0.036
95643	20.106	20.000	-1.230	-0.386	-0.023
95678	19.803	20.000	-1.218	-0.457	0.073
95712	19.806	20.000	-1.201	-0.149	0.053
95751	19.813	20.000	-1.197	2.261	0.103
95791	19.821	20.000	-1.195	1.759	0.114
95825	19.826	20.000	-1.191	3.008	0.103
95865	19.831	20.000	-1.184	3.274	0.091
95903	20.136	20.000	-1.180	3.004	0.100
95948	20.144	20.000	-1.169	2.717	0.075
95983	20.147	20.000	-1.157	2.946	0.066
96022	20.149	20.000	-1.143	2.320	0.056
96059	20.152	20.000	-1.127	2.079	0.049
96094	20.154	20.000	-1.109	1.843	0.041
96128	20.157	20.000	-1.091	1.653	0.035
96167	20.160	20.000	-1.071	1.469	0.028
96207	19.858	20.000	-1.061	1.303	0.065
96244	19.860	20.000	-1.040	1.143	0.020
96278	19.869	20.000	-1.017	2.068	0.012
96317	19.875	20.000	-0.994	0.935	0.006
96356	19.883	20.000	-0.970	0.729	0.002
96392	19.891	20.000	-0.946	0.591	-0.002
96423	19.899	20.000	-0.921	0.481	-0.005
96458	20.202	20.000	-0.909	0.391	0.041
96493	20.209	20.000	-0.884	0.300	-0.010
96529	20.210	20.000	-0.859	1.469	-0.017
96565	20.209	20.000	-0.833	0.177	-0.020
96605	19.908	20.000	-0.820	0.013	0.030
96642	19.908	20.000	-0.794	-0.072	-0.024
96677	19.915	20.000	-0.777	1.196	0.009
96711	19.921	20.000	-0.760	-0.158	0.010
96751	19.927	20.000	-0.748	0.669	0.027
96789	19.933	20.000	-0.740	0.677	0.041
96827	19.939	20.000	-0.732	1.107	0.041
96863	20.240	20.000	-0.728	1.467	0.055
96899	20.245	20.000	-0.718	1.457	0.032
96937	20.244	20.000	-0.706	1.805	0.025
96975	20.243	20.000	-0.694	1.241	0.020
97009	20.243	20.000	-0.681	1.062	0.015
97043	20.243	20.000	-0.667	0.931	0.011
97077	19.942	20.000	-0.659	0.808	0.037
97114	19.942	20.000	-0.645	0.713	0.005
97152	19.949	20.000	-0.629	1.365	-0.000
97189	19.954	20.000	-0.613	0.568	-0.004
97225	19.959	20.000	-0.596	0.429	-0.007
97259	20.260	20.000	-0.587	0.328	0.025
97294	20.265	20.000	-0.570	0.256	-0.011
97328	20.265	20.000	-0.553	1.065	-0.016
97362	20.263	20.000	-0.535	0.162	-0.019
97400	19.963	20.000	-0.526	0.048	0.017
97440	19.962	20.000	-0.508	-0.027	-0.021
97477	19.968	20.000	-0.489	0.851	-0.025
97512	19.973	20.000	-0.470	-0.084	-0.028
97548	19.977	20.000	-0.452	-0.201	-0.028
97588	19.982	20.000	-0.434	-0.257	-0.030
97625	19.986	20.000	-0.416	-0.273	-0.030
97660	20.286	20.000	-0.407	-0.309	0.005
97694	20.290	20.000	-0.389	-0.324	-0.031
97728	20.289	20.000	-0.371	0.553	-0.035
97770	20.287	20.000	-0.353	-0.351	-0.037
97808	20.286	20.000	-0.336	-0.436	-0.037
97843	20.284	20.000	-0.318	-0.481	-0.037
97878	19.984	20.000	-0.310	-0.485	-0.003
97914	19.982	20.000	-0.293	-0.488	-0.037
97951	19.988	20.000	-0.277	0.371	-0.040
97990	19.991	20.000	-0.260	-0.490	-0.041
98025	19.995	20.000	-0.244	-0.552	-0.040
98059	20.295	20.000	-0.236	-0.584	-0.008
98095	20.299	20.000	-0.220	-0.564	-0.040
98125	20.298	20.000	-0.205	0.226	-0.042
98160	19.997	20.000	-0.197	-0.553	-0.011
98194	19.996	20.000	-0.182	-0.612	-0.042
98228	20.001	20.000	-0.167	0.159	-0.043
98263	20.004	20.000	-0.152	-0.608	-0.044
98302	20.303	20.000	-0.145	-0.646	-0.014
98340	20.307	20.000	-0.131	-0.653	-0.042
98376	20.306	20.000	-0.117	0.079	-0.043
98411	20.303	20.000	-0.104	-0.625	-0.044
98445	20.301	20.000	-0.091	-0.650	-0.042
98483	20.001	20.000	-0.085	-0.654	-0.017
98521	19.999	20.000	-0.073	-0.626	-0.041
98557	20.004	20.000	-0.060	0.018	-0.043
98591	20.007	20.000	-0.049	-0.592	-0.041
98625	20.011	20.000	-0.040	-0.632	-0.033
98660	20.310	20.000	-0.036	-0.581	-0.010
98694	20.313	20.000	-0.025	-0.394	-0.041
98732	20.312	20.000	-0.017	0.187	-0.033
98771	20.309	20.000	-0.009	-0.590	-0.029
98808	20.307	20.000	-0.003	-0.381	-0.028
98842	20.007	20.000	0.001	-0.280	-0.014
98876	20.005	20.000	0.008	-0.257	-0.028
98917	20.010	20.000	0.014	0.094	-0.029
98958	20.013	20.000	0.021	-0.253	-0.029
98993	20.016	20.000	0.027	-0.280	-0.028
99027	20.020	20.000	0.034	-0.276	-0.028
99061	20.318	20.000	0.037	-0.272	-0.016
99101	20.321	20.000	0.042	-0.268	-0.027
99140	20.320	20.000	0.048	0.045	-0.028
99174	20.317	20.000	0.054	-0.250	-0.028
99208	20.314	20.000	0.059	-0.264	-0.028
99243	20.014	20.000	0.062	-0.268	-0.017
99277	20.012	20.000	0.067	-0.262	-0.027
99319	20.017	20.000	0.072	0.021	-0.028
99360	20.020	20.000	0.077	-0.241	-0.027
99394	20.023	20.000	0.082	-0.264	-0.027
99432	20.026	20.000	0.086	-0.247	-0.027
99467	20.029	20.000	0.091	-0.249	-0.027
99505	20.327	20.000	0.093	-0.230	-0.018
99543	20.330	20.000	0.097	-0.231	-0.026
99576	20.328	20.000	0.101	-0.006	-0.026
99611	20.325	20.000	0.105	-0.216	-0.027
99650	20.322	20.000	0.109	-0.216	-0.026
99690	20.319	20.000	0.112	-0.226	-0.026
99724	20.317	20.000	0.116	-0.206	-0.025
99758	20.017	20.000	0.117	-0.205	-0.019
99792	20.014	20.000	0.120	-0.183	-0.024
99826	20.018	20.000	0.124	-0.027	-0.025
99861	20.316	20.000	0.125	-0.175	-0.019
99896	20.319	20.000	0.128	-0.183	-0.024
99936	20.318	20.000	0.131	-0.037	-0.025
99976	20.314	20.000	0.134	-0.174	-0.025
100011	20.312	20.000	0.136	-0.181	-0.024
100044	20.309	20.000	0.139	-0.178	-0.024
100087	20.009	20.000	0.140	-0.165	-0.018
100125	20.006	20.000	0.142	-0.161	-0.023
100164	20.011	20.000	0.145	-0.024	-0.024
100200	20.014	20.000	0.147	-0.149	-0.023
100243	20.017	20.000	0.149	-0.155	-0.023
100277	20.020	20.000	0.151	-0.140	-0.023
100311	20.023	20.000	0.152	-0.135	-0.022
100354	20.026	20.000	0.154	-0.130	-0.022
100395	20.029	20.000	0.156	-0.125	-0.022
100428	20.032	20.000	0.164	-0.119	-0.049
100471	20.035	20.000	0.204	-0.113	-0.181
100510	20.037	20.000	0.202	-0.783	-0.011
100544	20.328	20.000	0.199	-4.094	-0.010
100577	20.329	20.000	0.208	0.172	-0.054
100620	20.327	20.000	0.225	0.178	-0.091
100661	20.323	20.000	0.244	-0.923	-0.101
100699	20.318	20.000	0.262	-1.835	-0.098
100742	20.314	20.000	0.278	-2.093	-0.093
100775	20.310	20.000	0.292	-2.008	-0.087
100808	20.307	20.000	0.305	-1.879	-0.083
100848	20.304	20.000	0.317	-1.735	-0.078
100887	20.301	20.000	0.327	-1.627	-0.074
100933	20.299	20.000	0.336	-1.506	-0.070
100968	20.296	20.000	0.344	-1.412	-0.066
101007	19.995	20.000	0.348	-1.325	-0.049
101050	19.993	20.000	0.355	-1.225	-0.062
101090	20.297	20.000	0.363	-0.794	-0.072
101131	20.301	20.000	0.368	-1.110	-0.056
101170	20.299	20.000	0.372	-1.352	-0.052
101212	20.296	20.000	0.375	-0.974	-0.050
101251	20.294	20.000	0.377	-0.874	-0.047
101288	20.291	20.000	0.379	-0.801	-0.045
101328	20.289	20.000	0.380	-0.727	-0.042
101367	19.988	20.000	0.380	-0.681	-0.039
101405	19.986	20.000	0.381	-0.614	-0.039
101445	19.991	20.000	0.381	-0.544	-0.038
101482	19.994	20.000	0.380	-0.545	-0.036
101525	19.997	20.000	0.379	-0.505	-0.034
101565	20.001	20.000	0.378	-0.453	-0.033
101604	20.004	20.000	0.376	-0.411	-0.031
101645	20.007	20.000	0.374	-0.378	-0.029
101688	20.010	20.000	0.372	-0.333	-0.028
101727	20.312	20.000	0.368	-0.298	-0.021
101767	20.315	20.000	0.365	-0.263	-0.025
101810	20.313	20.000	0.362	-0.093	-0.024
101849	20.309	20.000	0.359	-0.186	-0.023
101889	20.306	20.000	0.355	-0.168	-0.023
101927	20.303	20.000	0.352	-0.150	-0.022
101971	20.301	20.000	0.349	-0.132	-0.021
102012	20.298	20.000	0.345	-0.104	-0.020
102054	20.295	20.000	0.341	-0.085	-0.019
102096	20.292	20.000	0.338	-0.066	-0.019
102144	20.290	20.000	0.334	-0.047	-0.018
102188	20.287	20.000	0.330	-0.038	-0.018
102227	19.983	20.000	0.324	-0.018	-0.010
102266	20.282	20.000	0.322	-0.009	-0.025
102314	19.989	20.000	0.317	0.196	-0.010
102358	19.984	20.000	0.313	-0.180	-0.016
102399	19.989	20.000	0.309	0.194	-0.017
102437	19.993	20.000	0.306	0.034	-0.016
102477	19.996	20.000	0.302	0.023	-0.016
102515	19.999	20.000	0.299	0.032	-0.015
102558	20.002	20.000	0.295	0.041	-0.016
102597	20.005	20.000	0.292	0.050	-0.015
102635	20.009	20.000	0.288	0.048	-0.015
102679	20.011	20.000	0.285	0.057	-0.015
102721	20.014	20.000	0.281	0.066	-0.015
102760	20.017	20.000	0.278	0.064	-0.015
102799	20.019	20.000	0.275	0.073	-0.014
102837	20.022	20.000	0.272	0.071	-0.014
102878	20.024	20.000	0.269	0.079	-0.014
102914	20.027	20.000	0.265	0.077	-0.014
102960	20.029	20.000	0.262	0.075	-0.014
103003	20.032	20.000	0.259	0.083	-0.014
103049	20.034	20.000	0.257	0.080	-0.014
103092	20.334	20.000	0.252	0.088	-0.008
103133	20.336	20.000	0.250	0.085	-0.014
103171	20.333	20.000	0.247	0.226	-0.015
103210	20.329	20.000	0.245	0.082	-0.014
103249	20.326	20.000	0.242	0.069	-0.015
103293	20.322	20.000	0.240	0.075	-0.015
103332	20.319	20.000	0.238	0.071	-0.015
103374	20.315	20.000	0.238	0.067	-0.025
103419	20.312	20.000	0.248	0.072	-0.064
103463	20.308	20.000	0.279	-0.188	-0.152
103503	20.304	20.000	0.314	-1.163	-0.173
103544	20.293	20.000	0.300	-3.360	0.027
103582	20.282	20.000	0.344	-3.899	-0.210
103626	20.274	20.000	0.392	1.106	-0.232
103669	20.257	20.000	0.438	-4.824	-0.225
103714	19.934	20.000	0.496	-5.374	-0.284
103757	19.927	20.000	0.530	-5.188	-0.188
103805	19.920	20.000	0.558	-6.674	-0.169
103850	19.925	20.000	0.583	-4.259	-0.157
103893	20.235	20.000	0.615	-3.779	-0.189
