time	speed	target_speed	cte	angle	steer_value
13507	19.370	20.000	0.637	-0.354	-0.032
13544	19.371	20.000	0.640	-0.358	-0.032
13579	19.381	20.000	0.642	-0.360	-0.032
13617	19.389	20.000	0.645	-0.364	-0.032
13655	19.397	20.000	0.647	-0.367	-0.032
13689	19.404	20.000	0.648	-0.369	-0.032
13720	19.732	20.000	0.649	-0.372	-0.032
13756	19.739	20.000	0.650	-0.374	-0.033
13791	19.741	20.000	0.651	-0.375	-0.033
13832	19.741	20.000	0.652	-0.376	-0.033
13880	19.742	20.000	0.652	-0.378	-0.033
13913	19.743	20.000	0.652	-0.378	-0.033
13951	19.418	20.000	0.652	-0.379	-0.033
13989	19.419	20.000	0.652	-0.379	-0.033
14026	19.428	20.000	0.651	-0.379	-0.033
14061	19.435	20.000	0.651	-0.379	-0.033
14099	19.442	20.000	0.649	-0.378	-0.032
14139	19.449	20.000	0.648	-0.377	-0.032
14170	19.455	20.000	0.646	-0.375	-0.032
14206	19.780	20.000	0.645	-0.374	-0.032
14238	19.786	20.000	0.643	-0.371	-0.032
14274	19.787	20.000	0.641	-0.370	-0.032
14309	19.786	20.000	0.638	-0.367	-0.032
14345	19.465	20.000	0.637	-0.364	-0.032
14391	19.786	20.000	0.639	-0.361	-0.032
14425	19.464	20.000	0.641	-0.360	-0.032
14459	19.465	20.000	0.647	-0.363	-0.032
14493	19.473	20.000	0.655	-0.365	-0.033
14530	19.797	20.000	0.661	-0.372	-0.033
14565	19.803	20.000	0.673	-0.383	-0.034
14604	19.804	20.000	0.686	-0.390	-0.034
14638	19.802	20.000	0.699	-0.405	-0.035
14670	19.803	20.000	0.711	-0.421	-0.036
14706	19.481	20.000	0.717	-0.437	-0.036
14741	19.480	20.000	0.729	-0.452	-0.036
14777	19.488	20.000	0.740	-0.460	-0.037
14817	19.494	20.000	0.751	-0.474	-0.038
14864	19.500	20.000	0.762	-0.489	-0.038
14902	19.506	20.000	0.772	-0.503	-0.039
14939	19.512	20.000	0.782	-0.516	-0.039
14971	19.517	20.000	0.792	-0.529	-0.040
15004	19.838	20.000	0.796	-0.541	-0.040
15037	19.843	20.000	0.805	-0.553	-0.040
15069	19.843	20.000	0.814	-0.559	-0.041
15098	19.522	20.000	0.818	-0.570	-0.041
15140	19.522	20.000	0.826	-0.581	-0.041
15176	19.529	20.000	0.833	-0.586	-0.042
15212	19.534	20.000	0.840	-0.596	-0.042
15251	19.852	20.000	0.843	-0.605	-0.042
15286	19.858	20.000	0.850	-0.614	-0.042
15329	19.538	20.000	0.858	-0.618	-0.043
15373	19.854	20.000	0.861	-0.625	-0.043
15414	19.546	20.000	0.868	-0.636	-0.043
15453	19.543	20.000	0.872	-0.639	-0.044
15492	19.550	20.000	0.875	-0.648	-0.044
15527	19.555	20.000	0.879	-0.653	-0.044
15566	19.873	20.000	0.880	-0.658	-0.044
15605	19.878	20.000	0.882	-0.662	-0.044
15642	19.878	20.000	0.884	-0.664	-0.044
15679	19.875	20.000	0.886	-0.666	-0.044
15718	19.874	20.000	0.886	-0.669	-0.044
15758	19.872	20.000	0.887	-0.671	-0.044
15794	19.871	20.000	0.887	-0.672	-0.044
15834	19.869	20.000	0.886	-0.672	-0.044
15874	19.868	20.000	0.885	-0.672	-0.044
15921	19.867	20.000	0.883	-0.671	-0.044
15957	19.865	20.000	0.881	-0.670	-0.044
16001	19.864	20.000	0.878	-0.668	-0.044
16041	19.863	20.000	0.875	-0.665	-0.044
16079	19.861	20.000	0.871	-0.661	-0.044
16124	19.860	20.000	0.867	-0.657	-0.043
16157	19.859	20.000	0.863	-0.653	-0.043
16192	19.858	20.000	0.857	-0.648	-0.043
16229	19.857	20.000	0.852	-0.642	-0.043
16268	19.537	20.000	0.849	-0.635	-0.042
16308	19.536	20.000	0.842	-0.628	-0.042
16350	19.862	20.000	0.832	-0.625	-0.042
16391	19.550	20.000	0.828	-0.617	-0.041
16426	19.546	20.000	0.820	-0.604	-0.041
16465	19.553	20.000	0.812	-0.599	-0.041
16505	19.558	20.000	0.803	-0.589	-0.040
16543	19.563	20.000	0.794	-0.579	-0.040
16585	19.568	20.000	0.785	-0.568	-0.039
16629	19.890	20.000	0.770	-0.557	-0.038
16672	19.895	20.000	0.759	-0.545	-0.038
16712	19.894	20.000	0.749	-0.526	-0.037
16753	19.892	20.000	0.743	-0.512	-0.037
16791	19.890	20.000	0.739	-0.500	-0.037
16836	19.889	20.000	0.735	-0.492	-0.037
16895	19.887	20.000	0.735	-0.487	-0.037
16947	19.568	20.000	0.738	-0.482	-0.037
16986	19.566	20.000	0.741	-0.482	-0.037
17024	19.573	20.000	0.744	-0.486	-0.037
17063	19.577	20.000	0.746	-0.490	-0.037
17104	19.582	20.000	0.748	-0.493	-0.037
17136	19.587	20.000	0.750	-0.496	-0.037
17163	19.903	20.000	0.750	-0.499	-0.038
17198	19.907	20.000	0.751	-0.501	-0.038
17234	19.907	20.000	0.752	-0.502	-0.038
17270	19.904	20.000	0.752	-0.503	-0.038
17308	19.902	20.000	0.752	-0.504	-0.038
17340	19.586	20.000	0.752	-0.504	-0.038
17384	19.584	20.000	0.751	-0.504	-0.038
17434	19.905	20.000	0.750	-0.504	-0.037
17469	19.596	20.000	0.749	-0.503	-0.037
17505	19.591	20.000	0.747	-0.501	-0.037
17539	19.598	20.000	0.745	-0.500	-0.037
17571	19.602	20.000	0.742	-0.498	-0.037
17610	19.606	20.000	0.739	-0.495	-0.037
17652	19.922	20.000	0.738	-0.492	-0.037
17685	19.925	20.000	0.734	-0.488	-0.037
17717	19.925	20.000	0.730	-0.486	-0.037
17751	19.608	20.000	0.728	-0.481	-0.036
17785	19.607	20.000	0.724	-0.477	-0.036
17819	19.612	20.000	0.719	-0.474	-0.036
17853	19.616	20.000	0.714	-0.468	-0.036
17891	19.620	20.000	0.708	-0.462	-0.035
17926	19.934	20.000	0.705	-0.456	-0.035
17966	19.938	20.000	0.699	-0.449	-0.035
18003	19.937	20.000	0.693	-0.445	-0.035
18036	19.934	20.000	0.686	-0.438	-0.034
18073	19.932	20.000	0.679	-0.430	-0.034
18104	19.616	20.000	0.676	-0.421	-0.034
18137	19.614	20.000	0.668	-0.413	-0.033
18173	19.620	20.000	0.660	-0.408	-0.033
18210	19.623	20.000	0.652	-0.399	-0.033
18246	19.938	20.000	0.648	-0.389	-0.032
18285	19.942	20.000	0.639	-0.379	-0.032
18323	19.940	20.000	0.631	-0.374	-0.032
18359	19.937	20.000	0.621	-0.363	-0.031
18401	19.935	20.000	0.612	-0.352	-0.031
18444	19.933	20.000	0.602	-0.340	-0.030
18479	19.931	20.000	0.593	-0.329	-0.030
18519	19.929	20.000	0.582	-0.317	-0.029
18557	19.927	20.000	0.572	-0.304	-0.029
18592	19.925	20.000	0.561	-0.291	-0.028
18631	19.609	20.000	0.556	-0.279	-0.028
18671	19.607	20.000	0.545	-0.265	-0.027
18707	19.613	20.000	0.534	-0.259	-0.027
18743	19.617	20.000	0.523	-0.245	-0.026
18782	19.621	20.000	0.511	-0.231	-0.026
18821	19.625	20.000	0.499	-0.217	-0.025
18857	19.630	20.000	0.488	-0.203	-0.024
18894	19.634	20.000	0.476	-0.188	-0.024
18931	19.637	20.000	0.464	-0.173	-0.023
18992	19.641	20.000	0.451	-0.158	-0.023
19022	19.645	20.000	0.439	-0.143	-0.022
19054	19.649	20.000	0.427	-0.128	-0.021
19085	19.963	20.000	0.420	-0.113	-0.021
19124	19.966	20.000	0.408	-0.097	-0.020
19156	19.965	20.000	0.395	-0.089	-0.020
19193	19.961	20.000	0.382	-0.073	-0.019
19226	19.647	20.000	0.376	-0.058	-0.019
19259	19.644	20.000	0.363	-0.042	-0.018
19293	19.649	20.000	0.351	-0.034	-0.018
19332	19.962	20.000	0.344	-0.018	-0.017
19371	19.656	20.000	0.332	-0.002	-0.017
19414	19.652	20.000	0.330	0.006	-0.016
19471	19.970	20.000	0.333	0.021	-0.017
19504	19.662	20.000	0.335	0.024	-0.017
19540	19.657	20.000	0.347	0.021	-0.017
19576	19.662	20.000	0.362	0.017	-0.018
19611	19.666	20.000	0.377	0.003	-0.019
19646	19.978	20.000	0.384	-0.016	-0.019
19684	19.981	20.000	0.400	-0.035	-0.020
19721	19.980	20.000	0.415	-0.044	-0.021
19754	19.976	20.000	0.430	-0.063	-0.021
19790	19.974	20.000	0.445	-0.082	-0.022
19823	19.660	20.000	0.452	-0.101	-0.023
19858	19.657	20.000	0.467	-0.119	-0.023
19889	19.662	20.000	0.481	-0.129	-0.024
19927	19.974	20.000	0.489	-0.147	-0.024
19974	19.668	20.000	0.510	-0.165	-0.026
20009	19.664	20.000	0.525	-0.175	-0.026
20047	19.976	20.000	0.532	-0.202	-0.027
20087	19.980	20.000	0.546	-0.220	-0.027
20123	19.979	20.000	0.560	-0.229	-0.028
20162	19.976	20.000	0.574	-0.246	-0.029
20201	19.973	20.000	0.587	-0.264	-0.029
20237	19.971	20.000	0.601	-0.281	-0.030
20274	19.968	20.000	0.614	-0.298	-0.031
20309	19.966	20.000	0.626	-0.314	-0.031
20349	19.651	20.000	0.633	-0.331	-0.032
20389	19.649	20.000	0.645	-0.347	-0.032
20424	19.654	20.000	0.657	-0.355	-0.033
20466	19.658	20.000	0.669	-0.370	-0.033
20504	19.661	20.000	0.681	-0.385	-0.034
20539	19.665	20.000	0.692	-0.400	-0.035
20575	19.669	20.000	0.703	-0.415	-0.035
20613	19.672	20.000	0.714	-0.429	-0.036
20651	19.985	20.000	0.719	-0.443	-0.036
20685	19.988	20.000	0.729	-0.456	-0.036
20723	19.986	20.000	0.739	-0.463	-0.037
20759	19.983	20.000	0.749	-0.475	-0.037
20798	19.980	20.000	0.758	-0.487	-0.038
20839	19.978	20.000	0.766	-0.499	-0.038
20876	19.975	20.000	0.775	-0.511	-0.039
20923	19.973	20.000	0.782	-0.521	-0.039
20959	19.970	20.000	0.790	-0.532	-0.039
20999	19.968	20.000	0.797	-0.542	-0.040
21042	19.966	20.000	0.804	-0.551	-0.040
21079	19.963	20.000	0.810	-0.560	-0.040
21122	19.961	20.000	0.816	-0.568	-0.041
21158	19.959	20.000	0.821	-0.576	-0.041
21197	19.957	20.000	0.826	-0.583	-0.041
21235	19.955	20.000	0.830	-0.590	-0.042
21273	19.953	20.000	0.834	-0.596	-0.042
21308	19.637	20.000	0.836	-0.602	-0.042
21346	19.636	20.000	0.840	-0.607	-0.042
21386	19.642	20.000	0.842	-0.609	-0.042
21430	19.646	20.000	0.845	-0.613	-0.042
21492	19.654	20.000	0.849	-0.617	-0.042
21528	19.967	20.000	0.850	-0.620	-0.043
21566	19.971	20.000	0.855	-0.625	-0.043
21619	19.655	20.000	0.865	-0.626	-0.043
21666	19.653	20.000	0.874	-0.632	-0.044
21714	19.970	20.000	0.890	-0.645	-0.044
21758	19.975	20.000	0.900	-0.656	-0.045
21807	19.974	20.000	0.910	-0.676	-0.045
21846	19.971	20.000	0.919	-0.689	-0.046
21894	19.655	20.000	0.931	-0.701	-0.047
21943	19.653	20.000	0.939	-0.712	-0.047
22015	19.663	20.000	0.953	-0.728	-0.048
22060	19.667	20.000	0.959	-0.738	-0.048
22110	19.984	20.000	0.967	-0.755	-0.048
22158	19.987	20.000	0.972	-0.762	-0.049
22206	19.986	20.000	0.976	-0.772	-0.049
22251	19.669	20.000	0.980	-0.778	-0.049
22293	19.666	20.000	0.983	-0.783	-0.049
22340	19.672	20.000	0.985	-0.789	-0.049
22388	19.987	20.000	0.987	-0.792	-0.049
22428	19.991	20.000	0.987	-0.795	-0.049
22480	19.989	20.000	0.987	-0.797	-0.049
22532	19.674	20.000	0.985	-0.797	-0.049
22579	19.670	20.000	0.984	-0.797	-0.049
22640	19.987	20.000	0.980	-0.795	-0.049
22686	19.991	20.000	0.977	-0.793	-0.049
22729	19.676	20.000	0.971	-0.788	-0.049
22773	19.674	20.000	0.966	-0.784	-0.048
22811	19.679	20.000	0.960	-0.777	-0.048
22853	19.682	20.000	0.954	-0.771	-0.048
22891	19.686	20.000	0.948	-0.764	-0.047
22932	19.689	20.000	0.941	-0.757	-0.047
22975	19.692	20.000	0.933	-0.749	-0.047
23014	19.696	20.000	0.925	-0.740	-0.046
23056	19.699	20.000	0.916	-0.730	-0.046
23095	19.702	20.000	0.906	-0.720	-0.045
