time	speed	target_speed	cte	angle	steer_value
8592	14.801	20.000	0.937	-0.114	-0.041
8624	14.446	20.000	0.939	-0.589	-0.020
8662	14.534	20.000	0.943	-0.589	-0.039
8696	14.647	20.000	0.946	-0.064	-0.039
8726	14.775	20.000	0.950	-0.539	-0.038
8763	15.242	20.000	0.952	-0.539	-0.018
8797	15.362	20.000	0.955	-0.514	-0.033
8830	15.477	20.000	0.959	-0.014	-0.035
8862	15.048	20.000	0.960	-0.389	-0.016
8896	15.161	20.000	0.964	-0.439	-0.033
8931	15.264	20.000	0.967	0.036	-0.033
8959	15.752	20.000	0.969	-0.389	-0.016
8996	15.848	20.000	0.972	-0.389	-0.031
9030	15.943	20.000	0.975	0.036	-0.032
9064	15.529	20.000	0.976	-0.339	-0.015
9097	15.616	20.000	0.979	-0.364	-0.029
9132	15.711	20.000	0.982	0.061	-0.031
9166	16.201	20.000	0.984	-0.289	-0.014
9199	16.289	20.000	0.987	-0.339	-0.028
9233	16.372	20.000	0.990	0.086	-0.029
9263	15.950	20.000	0.991	-0.264	-0.014
9297	16.026	20.000	0.994	-0.289	-0.027
9330	16.113	20.000	0.996	0.086	-0.027
9360	16.604	20.000	0.998	-0.239	-0.014
9396	16.683	20.000	1.000	-0.239	-0.026
9430	16.757	20.000	1.003	0.086	-0.027
9461	16.328	20.000	1.004	-0.214	-0.013
9496	16.397	20.000	1.007	-0.239	-0.025
9526	16.475	20.000	1.009	0.111	-0.026
9559	16.963	20.000	1.011	-0.189	-0.013
9595	17.036	20.000	1.013	-0.214	-0.024
9630	17.102	20.000	1.016	0.111	-0.025
9664	16.669	20.000	1.017	-0.164	-0.012
9694	16.730	20.000	1.019	-0.189	-0.024
9730	16.802	20.000	1.022	0.136	-0.025
9761	17.287	20.000	1.023	-0.164	-0.013
9796	17.352	20.000	1.025	-0.189	-0.023
9826	17.410	20.000	1.028	0.111	-0.024
9863	16.975	20.000	1.029	-0.139	-0.012
9898	17.031	20.000	1.031	-0.164	-0.023
9931	17.095	20.000	1.034	0.136	-0.024
9966	17.575	20.000	1.035	-0.139	-0.012
9999	17.633	20.000	1.037	-0.164	-0.023
10031	17.687	20.000	1.040	0.136	-0.024
10061	17.252	20.000	1.041	-0.139	-0.011
10096	17.304	20.000	1.043	-0.164	-0.022
10129	17.358	20.000	1.045	0.161	-0.024
10163	17.833	20.000	1.046	-0.114	-0.012
10197	17.889	20.000	1.049	-0.164	-0.022
10229	17.933	20.000	1.051	0.136	-0.023
10262	17.502	20.000	1.052	-0.114	-0.011
10293	17.546	20.000	1.054	-0.139	-0.022
10330	17.601	20.000	1.056	0.161	-0.023
10359	18.066	20.000	1.058	-0.114	-0.012
10396	18.112	20.000	1.060	-0.139	-0.022
10433	18.155	20.000	1.062	0.136	-0.023
10466	18.188	20.000	1.064	-0.114	-0.022
10513	17.771	20.000	1.065	-0.139	-0.011
10547	18.261	20.000	1.069	-0.114	-0.033
10587	17.843	20.000	1.070	0.161	-0.016
10633	18.335	20.000	1.079	-0.389	-0.084
10673	18.371	20.000	1.087	0.036	-0.084
10706	17.968	20.000	1.092	-1.664	-0.045
10742	17.985	20.000	1.101	-1.664	-0.098
10778	18.039	20.000	1.113	-0.689	-0.117
10812	18.071	20.000	1.126	-2.014	-0.127
10852	18.114	20.000	1.138	-2.489	-0.123
10887	18.148	20.000	1.149	-2.739	-0.103
10933	18.188	20.000	1.157	-2.639	-0.085
10983	18.224	20.000	1.164	-2.139	-0.070
11017	18.262	20.000	1.170	-1.689	-0.060
11051	18.298	20.000	1.175	-1.314	-0.053
11092	18.334	20.000	1.180	-1.064	-0.048
11128	18.369	20.000	1.184	-0.889	-0.043
11167	18.403	20.000	1.188	-0.764	-0.039
11198	18.824	20.000	1.190	-0.639	-0.018
11248	18.854	20.000	1.194	-0.539	-0.035
11296	18.483	20.000	1.199	-0.014	-0.054
11332	18.508	20.000	1.202	-0.439	-0.034
11361	18.921	20.000	1.204	-0.914	-0.014
11407	18.950	20.000	1.206	-0.414	-0.027
11444	18.584	20.000	1.211	0.086	-0.042
11492	18.606	20.000	1.214	-0.239	-0.028
11532	18.636	20.000	1.216	-0.614	-0.022
11561	19.039	20.000	1.217	-0.264	-0.011
11591	19.065	20.000	1.219	-0.114	-0.021
11635	18.691	20.000	1.220	0.161	-0.010
11667	19.101	20.000	1.223	-0.089	-0.032
11699	18.725	20.000	1.224	0.186	-0.010
11727	18.743	20.000	1.226	-0.364	-0.019
11761	19.140	20.000	1.227	0.186	-0.010
11795	19.164	20.000	1.229	-0.039	-0.019
11825	19.182	20.000	1.231	0.186	-0.021
11857	18.806	20.000	1.232	-0.039	-0.010
11928	18.825	20.000	1.234	-0.089	-0.020
11987	19.259	20.000	1.240	0.186	-0.057
12054	19.281	20.000	1.242	-0.064	-0.023
12100	18.932	20.000	1.244	-0.989	-0.022
12140	18.946	20.000	1.245	-0.139	-0.010
12177	18.968	20.000	1.246	-0.114	-0.010
12212	18.990	20.000	1.247	0.186	-0.011
12246	19.010	20.000	1.249	0.186	-0.014
12282	19.376	20.000	1.249	0.161	-0.007
12316	19.394	20.000	1.251	0.086	-0.016
12350	19.406	20.000	1.253	0.261	-0.017
12389	19.056	20.000	1.254	0.036	-0.008
12429	19.068	20.000	1.255	0.011	-0.018
12469	19.445	20.000	1.258	0.236	-0.030
12514	19.107	20.000	1.259	-0.014	-0.010
12555	19.469	20.000	1.262	-0.314	-0.026
12590	19.483	20.000	1.264	0.186	-0.017
12629	19.146	20.000	1.264	-0.214	-0.008
12665	19.149	20.000	1.266	0.011	-0.017
12699	19.170	20.000	1.268	0.236	-0.019
12733	19.185	20.000	1.270	0.011	-0.019
12772	19.201	20.000	1.272	-0.039	-0.019
12810	19.216	20.000	1.274	-0.039	-0.018
12849	19.561	20.000	1.274	-0.039	-0.009
12883	19.575	20.000	1.276	-0.014	-0.018
12917	19.583	20.000	1.278	0.211	-0.020
12956	19.588	20.000	1.280	-0.014	-0.020
13004	19.595	20.000	1.282	-0.064	-0.019
13052	19.270	20.000	1.285	-0.064	-0.028
13089	19.608	20.000	1.286	-0.039	-0.010
13128	19.619	20.000	1.288	-0.264	-0.016
13164	19.628	20.000	1.289	0.186	-0.018
13199	19.632	20.000	1.291	0.036	-0.019
13244	19.638	20.000	1.295	-0.014	-0.039
13280	19.644	20.000	1.302	-0.039	-0.063
13311	19.649	20.000	1.311	-0.539	-0.096
13346	19.654	20.000	1.321	-1.139	-0.097
13377	19.325	20.000	1.326	-1.964	-0.054
13413	19.329	20.000	1.338	-1.989	-0.121
13448	19.343	20.000	1.352	-0.914	-0.139
13484	19.674	20.000	1.359	-2.589	-0.064
13522	19.682	20.000	1.369	-3.039	-0.109
13559	19.688	20.000	1.379	-1.164	-0.096
13594	19.691	20.000	1.387	-2.289	-0.082
13627	19.696	20.000	1.394	-1.964	-0.067
13659	19.372	20.000	1.397	-1.614	-0.029
13694	19.377	20.000	1.402	-1.239	-0.052
13729	19.390	20.000	1.407	-0.289	-0.051
13760	19.719	20.000	1.410	-0.864	-0.024
13792	19.729	20.000	1.414	-0.839	-0.044
13827	19.412	20.000	1.416	-0.164	-0.021
13863	19.413	20.000	1.420	-0.664	-0.038
13899	19.426	20.000	1.424	-0.089	-0.038
13934	19.436	20.000	1.427	-0.514	-0.035
13969	19.446	20.000	1.430	-0.514	-0.031
14011	19.456	20.000	1.433	-0.439	-0.027
14056	19.466	20.000	1.435	-0.339	-0.025
14095	19.476	20.000	1.438	-0.239	-0.022
14130	19.485	20.000	1.440	-0.189	-0.022
14166	19.808	20.000	1.441	-0.114	-0.010
14200	19.817	20.000	1.443	-0.114	-0.020
14229	19.820	20.000	1.445	0.186	-0.021
14260	19.501	20.000	1.446	-0.064	-0.011
14295	19.505	20.000	1.448	-0.089	-0.021
14330	19.513	20.000	1.450	0.161	-0.022
14361	19.835	20.000	1.451	-0.089	-0.010
14393	19.843	20.000	1.454	-0.114	-0.021
14430	19.845	20.000	1.456	0.186	-0.022
14461	19.527	20.000	1.457	-0.089	-0.010
14492	19.531	20.000	1.459	-0.114	-0.021
14531	19.540	20.000	1.461	0.186	-0.022
14577	19.548	20.000	1.463	-0.089	-0.021
14613	19.555	20.000	1.465	-0.114	-0.021
14645	19.873	20.000	1.466	-0.089	-0.010
14681	19.881	20.000	1.468	-0.089	-0.019
14716	19.883	20.000	1.470	0.186	-0.020
14753	19.883	20.000	1.472	-0.039	-0.021
14794	19.884	20.000	1.474	-0.064	-0.020
14831	19.884	20.000	1.476	-0.089	-0.019
14866	19.885	20.000	1.478	-0.064	-0.019
14901	19.569	20.000	1.479	-0.039	-0.009
14938	19.570	20.000	1.481	-0.039	-0.018
14975	19.579	20.000	1.483	0.211	-0.020
15012	19.585	20.000	1.485	-0.014	-0.020
15048	19.592	20.000	1.487	-0.064	-0.019
15094	19.599	20.000	1.488	-0.064	-0.019
15126	19.605	20.000	1.490	-0.039	-0.019
15165	19.921	20.000	1.491	-0.039	-0.009
15196	19.927	20.000	1.493	-0.039	-0.018
15233	19.928	20.000	1.495	0.211	-0.020
15271	19.927	20.000	1.497	-0.014	-0.020
15305	19.614	20.000	1.498	-0.064	-0.009
15339	19.614	20.000	1.500	-0.064	-0.019
15373	19.621	20.000	1.502	0.211	-0.021
15411	19.627	20.000	1.504	-0.039	-0.021
15443	19.942	20.000	1.505	-0.089	-0.010
15478	19.947	20.000	1.507	-0.089	-0.019
15516	19.948	20.000	1.511	0.186	-0.042
15552	19.947	20.000	1.519	-0.039	-0.074
15612	19.633	20.000	1.534	-0.614	-0.152
15649	19.631	20.000	1.546	-1.414	-0.126
15687	19.941	20.000	1.553	-3.364	-0.064
15721	19.944	20.000	1.566	-2.714	-0.129
15760	19.945	20.000	1.579	-1.164	-0.129
15797	19.942	20.000	1.590	-2.789	-0.110
15832	19.941	20.000	1.598	-2.789	-0.087
15867	19.941	20.000	1.605	-2.314	-0.068
15900	19.628	20.000	1.608	-1.739	-0.029
15939	19.628	20.000	1.613	-1.264	-0.053
15977	19.635	20.000	1.619	-0.289	-0.053
16021	19.641	20.000	1.623	-0.889	-0.048
16073	19.647	20.000	1.627	-0.889	-0.041
16112	19.967	20.000	1.633	-0.764	-0.051
16144	19.973	20.000	1.635	-0.589	-0.028
16177	19.665	20.000	1.637	-0.839	-0.012
16210	19.661	20.000	1.639	-0.264	-0.023
16245	19.669	20.000	1.641	0.136	-0.025
16278	19.979	20.000	1.643	-0.139	-0.012
16313	19.985	20.000	1.645	-0.189	-0.023
16346	19.985	20.000	1.647	0.136	-0.023
16380	19.673	20.000	1.648	-0.139	-0.012
16407	19.673	20.000	1.651	-0.139	-0.022
16438	19.983	20.000	1.652	0.136	-0.012
16473	19.990	20.000	1.654	-0.114	-0.021
16502	19.681	20.000	1.655	0.136	-0.011
16536	19.678	20.000	1.657	-0.089	-0.021
16573	19.686	20.000	1.659	0.161	-0.022
16608	19.691	20.000	1.661	-0.089	-0.022
16644	20.001	20.000	1.663	-0.114	-0.011
16679	20.005	20.000	1.665	-0.114	-0.020
16705	20.005	20.000	1.667	0.161	-0.020
16735	19.694	20.000	1.668	-0.064	-0.011
16770	19.693	20.000	1.670	-0.064	-0.020
16801	20.003	20.000	1.671	0.161	-0.011
16830	20.008	20.000	1.673	-0.064	-0.020
16859	19.702	20.000	1.674	0.161	-0.011
16891	19.697	20.000	1.676	-0.064	-0.020
16921	20.006	20.000	1.677	0.161	-0.011
16951	20.012	20.000	1.679	-0.064	-0.021
16985	19.707	20.000	1.680	0.161	-0.011
17017	19.702	20.000	1.682	-0.089	-0.020
17051	19.709	20.000	1.684	0.161	-0.022
17099	19.712	20.000	1.687	-0.064	-0.021
17129	19.716	20.000	1.689	-0.114	-0.021
17171	19.720	20.000	1.690	-0.089	-0.019
17205	20.030	20.000	1.692	-0.089	-0.010
17249	20.034	20.000	1.693	-0.039	-0.019
17287	19.722	20.000	1.696	0.186	-0.030
17323	20.029	20.000	1.698	-0.039	-0.011
17370	20.033	20.000	1.699	-0.314	-0.019
17410	19.720	20.000	1.702	0.161	-0.029
17454	19.719	20.000	1.704	-0.039	-0.021
17499	19.724	20.000	1.706	-0.289	-0.017
17545	20.037	20.000	1.709	-0.089	-0.026
17580	19.732	20.000	1.710	0.011	-0.008
17611	19.728	20.000	1.711	-0.214	-0.015
17639	20.038	20.000	1.712	0.236	-0.008
17673	20.042	20.000	1.714	0.061	-0.017
17737	19.737	20.000	1.714	0.236	-0.008
17793	20.037	20.000	1.719	0.011	-0.045
17838	19.727	20.000	1.720	0.236	-0.009
17889	20.036	20.000	1.724	-0.689	-0.044
17925	19.732	20.000	1.736	0.211	-0.115
17959	20.043	20.000	1.739	-0.664	-0.035
17988	20.041	20.000	1.749	-2.439	-0.096
18024	19.733	20.000	1.754	-0.439	-0.052
18060	19.726	20.000	1.765	-1.964	-0.111
18106	19.733	20.000	1.778	-0.864	-0.125
18179	19.735	20.000	1.789	-2.339	-0.113
18227	20.048	20.000	1.807	-2.689	-0.185
18267	19.743	20.000	1.810	-2.389	-0.022
18321	20.041	20.000	1.810	-4.189	-0.010
18361	20.041	20.000	1.810	-0.114	0.006
18398	20.038	20.000	1.810	0.186	-0.001
18429	20.034	20.000	1.811	0.586	-0.009
18469	20.032	20.000	1.812	0.411	-0.015
18514	19.720	20.000	1.813	0.211	-0.008
18561	20.029	20.000	1.816	0.061	-0.025
18606	20.032	20.000	1.817	0.236	-0.018
18653	19.718	20.000	1.820	-0.189	-0.025
18686	20.028	20.000	1.821	-0.014	-0.008
18722	20.031	20.000	1.822	-0.189	-0.013
18793	20.032	20.000	1.824	0.236	-0.015
18845	20.027	20.000	1.827	0.111	-0.032
18912	20.026	20.000	1.828	0.061	-0.016
18959	20.023	20.000	1.831	-0.364	-0.026
18998	20.021	20.000	1.832	0.036	-0.010
19036	20.020	20.000	1.833	-0.214	-0.009
19071	20.018	20.000	1.834	0.186	-0.010
19111	19.706	20.000	1.835	0.211	-0.006
19148	19.705	20.000	1.836	0.186	-0.013
19183	19.711	20.000	1.837	0.286	-0.015
19227	19.715	20.000	1.839	0.111	-0.016
19270	19.720	20.000	1.841	0.061	-0.017
19311	20.034	20.000	1.843	0.036	-0.025
19342	19.729	20.000	1.844	0.011	-0.009
19385	19.725	20.000	1.845	-0.189	-0.015
19421	19.731	20.000	1.847	0.211	-0.017
19492	19.735	20.000	1.849	0.061	-0.017
19554	20.053	20.000	1.853	0.011	-0.044
19599	19.747	20.000	1.854	0.011	-0.009
19641	20.052	20.000	1.856	-0.664	-0.017
19674	20.054	20.000	1.857	0.211	-0.010
19710	19.749	20.000	1.857	0.011	-0.005
19747	19.742	20.000	1.859	0.186	-0.013
19778	19.748	20.000	1.860	0.311	-0.015
19815	19.752	20.000	1.862	0.111	-0.016
19851	19.756	20.000	1.863	0.061	-0.017
19890	20.064	20.000	1.864	0.036	-0.008
19957	19.763	20.000	1.867	0.011	-0.026
19992	20.067	20.000	1.870	0.236	-0.028
20033	19.755	20.000	1.871	-0.214	-0.010
20078	20.064	20.000	1.873	-0.264	-0.025
20119	20.066	20.000	1.875	0.186	-0.016
20156	20.065	20.000	1.876	-0.189	-0.016
20200	20.061	20.000	1.878	0.036	-0.016
20233	20.059	20.000	1.880	0.036	-0.016
20272	19.748	20.000	1.881	0.036	-0.009
20315	19.746	20.000	1.882	0.036	-0.016
20354	20.060	20.000	1.885	0.211	-0.029
20388	19.756	20.000	1.886	0.036	-0.009
20431	19.752	20.000	1.888	-0.289	-0.018
20464	19.757	20.000	1.890	0.211	-0.024
20497	19.761	20.000	1.896	-0.014	-0.055
20534	19.764	20.000	1.905	-0.164	-0.091
20573	19.767	20.000	1.917	-0.939	-0.125
20612	20.074	20.000	1.927	-1.839	-0.103
20651	20.075	20.000	1.942	-2.689	-0.140
20689	20.071	20.000	1.960	-2.139	-0.188
20731	20.065	20.000	1.982	-3.064	-0.214
20770	20.056	20.000	2.000	-4.264	-0.182
20809	20.046	20.000	2.014	-4.914	-0.142
20850	20.042	20.000	2.025	-4.114	-0.107
20888	20.041	20.000	2.033	-3.114	-0.083
20927	20.041	20.000	2.040	-2.239	-0.066
20968	20.040	20.000	2.045	-1.639	-0.056
21000	20.039	20.000	2.050	-1.214	-0.048
21043	20.038	20.000	2.054	-0.964	-0.042
21075	20.036	20.000	2.058	-0.764	-0.038
21113	19.723	20.000	2.060	-0.614	-0.017
21150	20.032	20.000	2.064	-0.514	-0.047
21188	19.721	20.000	2.066	0.011	-0.015
