time	speed	target_speed	cte	angle	steer_value
11031	19.188	20.000	1.981	-0.114	-0.022
11065	19.199	20.000	1.986	0.156	-0.022
11098	19.203	20.000	1.989	-0.104	-0.011
11133	19.214	20.000	1.995	-0.114	-0.022
11167	19.226	20.000	2.000	0.166	-0.022
11202	19.236	20.000	2.006	-0.114	-0.022
11238	19.244	20.000	2.008	-0.114	-0.011
11269	19.255	20.000	2.014	-0.114	-0.022
11302	19.265	20.000	2.019	0.166	-0.022
11334	19.268	20.000	2.022	-0.104	-0.011
11367	19.278	20.000	2.027	-0.104	-0.021
11400	19.286	20.000	2.030	0.166	-0.011
11429	19.296	20.000	2.035	-0.094	-0.022
11464	19.305	20.000	2.042	0.156	-0.026
11501	19.307	20.000	2.046	-0.104	-0.016
11534	19.317	20.000	2.056	-0.224	-0.040
11567	19.326	20.000	2.070	0.026	-0.055
11601	19.333	20.000	2.077	-0.564	-0.027
11634	19.341	20.000	2.091	-0.944	-0.060
11667	19.349	20.000	2.109	-0.234	-0.071
11705	19.358	20.000	2.129	-1.054	-0.080
11742	19.365	20.000	2.148	-1.344	-0.076
11778	19.369	20.000	2.157	-1.554	-0.036
11810	19.378	20.000	2.174	-1.464	-0.069
11846	19.386	20.000	2.191	-0.464	-0.068
11881	19.388	20.000	2.200	-1.284	-0.033
11916	19.395	20.000	2.215	-1.254	-0.062
11950	19.403	20.000	2.230	-0.384	-0.061
11982	19.411	20.000	2.245	-1.124	-0.058
12017	19.416	20.000	2.252	-1.084	-0.028
12050	19.424	20.000	2.265	-1.024	-0.054
12082	19.431	20.000	2.278	-0.264	-0.052
12117	19.433	20.000	2.285	-0.904	-0.026
12148	19.440	20.000	2.297	-0.874	-0.049
12187	19.447	20.000	2.309	-0.214	-0.049
12221	19.452	20.000	2.315	-0.794	-0.023
12260	19.459	20.000	2.327	-0.784	-0.046
12295	19.466	20.000	2.338	-0.144	-0.045
12331	19.472	20.000	2.349	-0.704	-0.043
12367	19.479	20.000	2.359	-0.684	-0.041
12400	19.485	20.000	2.369	-0.644	-0.039
12429	19.486	20.000	2.373	-0.584	-0.019
12460	19.491	20.000	2.378	-0.544	-0.018
12495	19.497	20.000	2.387	-0.034	-0.037
12531	19.502	20.000	2.397	-0.024	-0.037
12567	19.508	20.000	2.406	-0.494	-0.036
12595	19.510	20.000	2.410	-0.494	-0.018
12631	19.516	20.000	2.418	-0.474	-0.034
12667	19.521	20.000	2.427	-0.004	-0.034
12700	19.527	20.000	2.435	-0.404	-0.032
12729	19.529	20.000	2.439	-0.414	-0.016
12760	19.534	20.000	2.447	-0.374	-0.031
12796	19.538	20.000	2.451	0.036	-0.016
12830	19.544	20.000	2.458	-0.334	-0.030
12865	19.549	20.000	2.466	0.046	-0.030
12899	19.549	20.000	2.469	-0.314	-0.014
12932	19.553	20.000	2.476	-0.314	-0.029
12961	19.558	20.000	2.484	0.076	-0.029
12993	19.563	20.000	2.487	-0.284	-0.014
13027	19.567	20.000	2.494	-0.294	-0.028
13062	19.567	20.000	2.498	0.076	-0.014
13097	19.569	20.000	2.504	-0.254	-0.027
13132	19.573	20.000	2.511	0.086	-0.026
13167	19.577	20.000	2.517	-0.234	-0.026
13200	19.585	20.000	2.521	-0.224	-0.013
13229	19.590	20.000	2.527	-0.204	-0.024
13268	19.594	20.000	2.533	0.116	-0.024
13301	19.598	20.000	2.538	-0.164	-0.023
13332	19.591	20.000	2.541	-0.164	-0.011
13367	19.595	20.000	2.547	-0.144	-0.022
13395	19.606	20.000	2.550	0.156	-0.011
13427	19.610	20.000	2.555	-0.114	-0.021
13461	19.601	20.000	2.557	0.156	-0.010
13494	19.605	20.000	2.562	-0.094	-0.020
13526	19.608	20.000	2.568	0.176	-0.021
13562	19.619	20.000	2.570	-0.074	-0.010
13607	19.615	20.000	2.578	-0.084	-0.030
13645	19.626	20.000	2.580	0.176	-0.010
13678	19.629	20.000	2.585	-0.304	-0.019
13713	19.632	20.000	2.590	0.186	-0.019
13749	19.635	20.000	2.595	-0.044	-0.019
13782	19.638	20.000	2.602	-0.044	-0.028
13816	19.630	20.000	2.606	-0.044	-0.018
13846	19.633	20.000	2.618	-0.264	-0.046
13880	19.643	20.000	2.624	-0.024	-0.024
13917	19.646	20.000	2.638	-0.724	-0.058
13946	19.648	20.000	2.655	-0.154	-0.068
13980	19.641	20.000	2.665	-1.024	-0.037
14017	19.644	20.000	2.684	-1.274	-0.078
14050	19.648	20.000	2.704	-0.494	-0.078
14078	19.654	20.000	2.713	-1.524	-0.038
14110	19.656	20.000	2.731	-1.504	-0.071
14141	19.658	20.000	2.748	-0.504	-0.069
14180	19.656	20.000	2.756	-1.334	-0.033
14214	19.659	20.000	2.772	-1.284	-0.064
14248	19.662	20.000	2.788	-0.394	-0.062
14282	19.665	20.000	2.803	-1.154	-0.059
14316	19.668	20.000	2.810	-1.114	-0.028
14355	19.670	20.000	2.823	-1.044	-0.054
14391	19.673	20.000	2.836	-0.274	-0.053
14431	19.676	20.000	2.849	-0.914	-0.051
14471	19.678	20.000	2.861	-0.894	-0.048
14504	19.681	20.000	2.873	-0.834	-0.045
14540	19.683	20.000	2.878	-0.774	-0.022
14579	19.686	20.000	2.889	-0.694	-0.042
14619	19.688	20.000	2.899	-0.114	-0.042
14655	19.690	20.000	2.909	-0.614	-0.040
14691	19.693	20.000	2.919	-0.614	-0.038
14736	19.696	20.000	2.928	-0.574	-0.037
14787	19.699	20.000	2.941	-0.524	-0.052
14814	19.696	20.000	2.945	-0.484	-0.016
14845	19.699	20.000	2.953	-0.864	-0.031
14881	19.702	20.000	2.957	0.026	-0.016
14916	19.706	20.000	2.964	-0.334	-0.030
14945	19.709	20.000	2.971	0.046	-0.029
14980	19.704	20.000	2.975	-0.304	-0.014
15012	19.706	20.000	2.982	-0.294	-0.028
15044	19.707	20.000	2.989	0.076	-0.028
15080	19.716	20.000	2.993	-0.274	-0.014
15112	19.718	20.000	2.999	-0.264	-0.027
15143	19.718	20.000	3.006	0.076	-0.027
15175	19.712	20.000	3.009	-0.234	-0.013
15210	19.714	20.000	3.016	-0.234	-0.026
15247	19.715	20.000	3.022	0.106	-0.026
15284	19.716	20.000	3.028	-0.204	-0.025
15313	19.723	20.000	3.031	-0.204	-0.012
15349	19.725	20.000	3.037	-0.184	-0.024
15384	19.726	20.000	3.043	0.126	-0.024
15418	19.728	20.000	3.049	-0.154	-0.024
15451	19.721	20.000	3.052	-0.164	-0.011
15484	19.723	20.000	3.058	-0.154	-0.023
15518	19.724	20.000	3.063	0.156	-0.023
15549	19.731	20.000	3.066	-0.134	-0.012
15577	19.725	20.000	3.069	-0.134	-0.011
15613	19.727	20.000	3.075	0.146	-0.023
15644	19.728	20.000	3.081	0.156	-0.024
15680	19.735	20.000	3.084	-0.134	-0.012
15713	19.737	20.000	3.089	-0.154	-0.023
15752	19.738	20.000	3.095	0.136	-0.023
15787	19.739	20.000	3.101	-0.134	-0.023
15821	19.740	20.000	3.107	-0.144	-0.022
15849	19.734	20.000	3.109	-0.134	-0.011
